label,precision,recall,f1,support
0,0.0,0.0,0.0,27
1,0.23809523809523808,0.9090909090909091,0.37735849056603776,33
2,1.0,0.16666666666666666,0.2857142857142857,30
3,0.0,0.0,0.0,30
4,0.3333333333333333,0.03571428571428571,0.06451612903225806,28
5,1.0,0.038461538461538464,0.07407407407407407,26
6,0.23300970873786409,0.8888888888888888,0.36923076923076925,27
7,0.0,0.0,0.0,26
8,0.28125,0.3,0.2903225806451613,30
9,0.6666666666666666,0.15384615384615385,0.25,26
